aggregation,source,source_role,baseline,api_group,generation_seed,category,n_total,n_known,n_true,n_false,n_unknown,failure_rate_known,failure_rate_total_lower_bound
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,3407,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,3407,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,3407,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,3407,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B0,tensor_creation,3407,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,shape_or_dtype_error,12,12,1,11,0,0.08333333333333333,0.08333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,argument_signature_error,12,12,1,11,0,0.08333333333333333,0.08333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,runtime_error_other,12,12,1,11,0,0.08333333333333333,0.08333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,assertion_failure,12,12,1,11,0,0.08333333333333333,0.08333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,missing_oracle,12,12,8,4,0,0.6666666666666666,0.6666666666666666
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,autograd_transform_compile_and_export,3407,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,shape_or_dtype_error,12,12,1,11,0,0.08333333333333333,0.08333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,undefined_name_error,12,12,1,11,0,0.08333333333333333,0.08333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,convolution_and_pooling,3407,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,shape_or_dtype_error,12,12,1,11,0,0.08333333333333333,0.08333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,fft_and_spectral,3407,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,indexing_gather_and_scatter,3407,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,indexing_gather_and_scatter,3407,wrong_or_missing_target_api,12,12,4,8,0,0.3333333333333333,0.3333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,indexing_gather_and_scatter,3407,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,indexing_gather_and_scatter,3407,shape_or_dtype_error,12,12,1,11,0,0.08333333333333333,0.08333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,indexing_gather_and_scatter,3407,index_or_bounds_error,12,12,1,11,0,0.08333333333333333,0.08333333333333333
seed_baseline_group,events.checkpoint,campaign_checkpoint,B1,indexing_gather_and_scatter,3407,undefined_name_error,12,12,0,12,0,0.0,0.0
